city,state_code,total,total_user,total_p,virus,user_virus,virus_p,virus_rel_p,user_virus_p
East Brunswick,NJ,3446,561,6.14260249554367,16,6,2.66666666666667,0.464306442251886,1.06951871657754
East Olympia,WA,8297,561,14.7896613190731,6,6,1,0.0723152946848259,1.06951871657754
Woodstock,GA,3643,561,6.49376114081997,8,5,1.6,0.21959923140269,0.89126559714795
Hendersonville,TN,6877,560,12.2803571428571,31,18,1.72222222222222,0.450777955503853,3.21428571428571
Manteca,CA,4123,559,7.37567084078712,18,14,1.28571428571429,0.436575309240844,2.50447227191413
Mount Juliet,TN,5989,558,10.7329749103943,33,13,2.53846153846154,0.55101018533979,2.32974910394265
Longview,TX,7455,558,13.3602150537634,74,7,10.5714285714286,0.992622401073105,1.25448028673835
Roseville,MN,3427,557,6.15260323159785,16,13,1.23076923076923,0.466880653632915,2.33393177737881
Leon Valley,TX,2390,557,4.29084380610413,16,11,1.45454545454545,0.669456066945607,1.97486535008977
Rocklin,CA,4378,555,7.88828828828829,18,14,1.28571428571429,0.411146642302421,2.52252252252252
San Pedro,TX,4778,555,8.60900900900901,25,14,1.78571428571429,0.523231477605693,2.52252252252252
Lawrence,IN,5490,555,9.89189189189189,14,12,1.16666666666667,0.255009107468124,2.16216216216216
Westlake,OH,3836,555,6.91171171171171,11,11,1,0.286757038581856,1.98198198198198
Greece,NY,5925,554,10.6949458483755,25,18,1.38888888888889,0.421940928270042,3.24909747292419
Sealy,TX,3130,554,5.64981949458484,11,11,1,0.351437699680511,1.985559566787
Castro Valley,CA,4701,554,8.485559566787,13,10,1.3,0.276536907041055,1.80505415162455
Southaven,MS,4877,554,8.80324909747293,8,7,1.14285714285714,0.16403526758253,1.26353790613718
Cypress,CA,4547,553,8.22242314647378,19,14,1.35714285714286,0.417857928304377,2.53164556962025
Apex,NC,4073,552,7.3786231884058,12,10,1.2,0.294623127915541,1.81159420289855
Strongsville,OH,3500,552,6.34057971014493,19,10,1.9,0.542857142857143,1.81159420289855
Homestead,FL,8497,551,15.4210526315789,36,18,2,0.42367894551018,3.26678765880218
Pittsburg,CA,6503,551,11.8021778584392,19,16,1.1875,0.292172843303091,2.9038112522686
La Porte,TX,4481,551,8.13248638838476,30,15,2,0.66949341664807,2.72232304900181
Manchester,CT,4278,551,7.76406533575318,20,15,1.33333333333333,0.467508181393175,2.72232304900181
Hamden,CT,7766,551,14.0943738656987,28,12,2.33333333333333,0.360545969611126,2.17785843920145
Burlington,VT,4926,550,8.95636363636364,19,13,1.46153846153846,0.385708485586683,2.36363636363636
South Miami Heights,FL,4834,550,8.78909090909091,12,9,1.33333333333333,0.248241621845263,1.63636363636364
Irmo,SC,7775,549,14.1621129326047,32,13,2.46153846153846,0.411575562700965,2.36794171220401
Goleta,CA,4103,549,7.4735883424408,11,9,1.22222222222222,0.268096514745308,1.63934426229508
Grove City,OH,3766,549,6.85974499089253,5,4,1.25,0.132766861391397,0.728597449908925
Sioux City,IA,6103,548,11.1368613138686,17,13,1.30769230769231,0.278551532033426,2.37226277372263
Oconto,WI,5633,548,10.279197080292,18,12,1.5,0.319545535238771,2.18978102189781
Middletown,DE,4133,548,7.54197080291971,7,5,1.4,0.169368497459473,0.912408759124087
Haltom City,TX,3857,547,7.05118829981718,15,9,1.66666666666667,0.388903292714545,1.64533820840951
Niagara Falls,NY,7498,546,13.7326007326007,23,11,2.09090909090909,0.306748466257669,2.01465201465201
Huntington Park,CA,3674,546,6.72893772893773,5,3,1.66666666666667,0.136091453456723,0.549450549450549
Lombard,IL,4143,545,7.60183486238532,15,13,1.15384615384615,0.362056480811006,2.38532110091743
Port Arthur,TX,9632,545,17.6733944954128,22,11,2,0.228405315614618,2.01834862385321
Brookfield,WI,2606,545,4.78165137614679,7,7,1,0.268610897927859,1.28440366972477
Greeley,CO,5897,544,10.8400735294118,19,17,1.11764705882353,0.322197727658131,3.125
Opal Cliffs,CA,5214,544,9.58455882352941,6,6,1,0.115074798619102,1.10294117647059
Pooler,GA,4856,543,8.94290976058932,11,10,1.1,0.226523887973641,1.84162062615101
Lake Mary,FL,4014,542,7.40590405904059,39,21,1.85714285714286,0.971599402092676,3.87453874538745
Bend,OR,6121,542,11.2933579335793,26,17,1.52941176470588,0.424767194902794,3.13653136531365
Gonzales,LA,5101,541,9.42883548983364,8,6,1.33333333333333,0.15683199372672,1.1090573012939
Catalina Foothills,AZ,4690,540,8.68518518518519,103,16,6.4375,2.19616204690832,2.96296296296296
Orland Park,IL,3061,540,5.66851851851852,18,14,1.28571428571429,0.588043123162365,2.59259259259259
Suwanee,GA,3818,540,7.07037037037037,17,10,1.7,0.445259298061812,1.85185185185185
Florence-Graham,CA,4660,540,8.62962962962963,14,9,1.55555555555556,0.300429184549356,1.66666666666667
North Canton,OH,3091,540,5.72407407407407,4,3,1.33333333333333,0.129407958589453,0.555555555555556
Salisbury,MD,8294,539,15.3877551020408,16,14,1.14285714285714,0.192910537738124,2.5974025974026
Minnetrista,MN,2508,539,4.6530612244898,9,8,1.125,0.358851674641148,1.48423005565863
Wheaton,MD,5848,538,10.8698884758364,32,18,1.77777777777778,0.547195622435021,3.3457249070632
Waterbury,CT,9250,538,17.1933085501859,27,14,1.92857142857143,0.291891891891892,2.60223048327138
Sylvania,OH,2997,538,5.57063197026022,6,6,1,0.2002002002002,1.11524163568773
Bloomfield,NJ,6299,537,11.7299813780261,24,14,1.71428571428571,0.381012859183997,2.60707635009311
Duluth,MN,4776,537,8.89385474860335,11,11,1,0.230318257956449,2.04841713221601
Suffolk,VA,5314,537,9.89571694599628,22,10,2.2,0.414000752728641,1.86219739292365
Palm Beach,FL,2251,536,4.19962686567164,28,17,1.64705882352941,1.24389160373167,3.17164179104478
Grambling,LA,25281,534,47.3426966292135,16,11,1.45454545454545,0.063288635734346,2.05992509363296
Pecan Grove,TX,3203,534,5.99812734082397,16,10,1.6,0.499531689041524,1.87265917602996
Burlington,NC,5300,534,9.9250936329588,10,8,1.25,0.188679245283019,1.49812734082397
Laurel,MD,7784,533,14.6041275797373,11,9,1.22222222222222,0.141315519013361,1.68855534709193
La Verne,CA,3066,532,5.76315789473684,28,14,2,0.91324200913242,2.63157894736842
Hilton,NY,4447,532,8.35902255639098,22,13,1.69230769230769,0.494715538565325,2.44360902255639
Matthews,NC,3449,531,6.49529190207156,22,13,1.69230769230769,0.637866048129893,2.44821092278719
West Columbia,SC,3376,531,6.35781544256121,8,6,1.33333333333333,0.23696682464455,1.12994350282486
Marguerite,PA,5052,529,9.55009451795841,30,13,2.30769230769231,0.593824228028504,2.45746691871456
Tinley Park,IL,5387,529,10.1833648393195,11,5,2.2,0.204195284945238,0.945179584120983
Braintree,MA,3557,528,6.73674242424242,29,14,2.07142857142857,0.815293786899072,2.65151515151515
Millbrook,AL,1673,528,3.16856060606061,16,9,1.77777777777778,0.956365809922295,1.70454545454545
Joplin,MO,5428,528,10.280303030303,11,8,1.375,0.202652910832719,1.51515151515152
The Hammocks,FL,4981,526,9.46958174904943,16,12,1.33333333333333,0.321220638426019,2.28136882129278
Maryland Heights,MO,3574,526,6.79467680608365,10,10,1,0.279798545047566,1.90114068441065
Covington,KY,3918,526,7.44866920152091,8,7,1.14285714285714,0.204185809086268,1.33079847908745
Longmont,CO,6102,525,11.6228571428571,53,15,3.53333333333333,0.868567682726975,2.85714285714286
Oviedo,FL,4584,525,8.73142857142857,21,15,1.4,0.458115183246073,2.85714285714286
Maitland,FL,4190,524,7.99618320610687,17,12,1.41666666666667,0.405727923627685,2.29007633587786
Panama City Beach,FL,3242,523,6.19885277246654,11,4,2.75,0.339296730413325,0.764818355640535
El Cerrito,CA,3141,522,6.01724137931035,30,21,1.42857142857143,0.955109837631328,4.02298850574713
DeKalb,IL,3354,522,6.42528735632184,11,11,1,0.327966607036374,2.10727969348659
Woodlawn,OH,3668,521,7.04030710172745,14,12,1.16666666666667,0.381679389312977,2.30326295585413
Garner,NC,5220,521,10.0191938579655,19,11,1.72727272727273,0.363984674329502,2.11132437619962
Morristown,NJ,5320,520,10.2307692307692,81,26,3.11538461538462,1.52255639097744,5
Mount Laurel,NJ,3983,520,7.65961538461538,19,12,1.58333333333333,0.477027366306804,2.30769230769231
Reynoldsburg,OH,4745,520,9.125,42,11,3.81818181818182,0.885142255005269,2.11538461538462
Catonsville,MD,4372,520,8.40769230769231,12,9,1.33333333333333,0.274473924977127,1.73076923076923
Celebration,FL,2582,520,4.96538461538462,10,7,1.42857142857143,0.387296669248644,1.34615384615385
Euclid,OH,10817,520,20.8019230769231,12,7,1.71428571428571,0.110936488860128,1.34615384615385
Placentia,CA,4359,520,8.38269230769231,11,7,1.57142857142857,0.252351456756137,1.34615384615385
Reading,PA,7492,519,14.4354527938343,73,18,4.05555555555556,0.97437266417512,3.46820809248555
Marrero,LA,8755,519,16.868978805395,9,6,1.5,0.102798400913764,1.15606936416185
Lacy-Lakeview,TX,5411,517,10.4661508704062,32,15,2.13333333333333,0.591387913509518,2.90135396518375
Burlington,MA,3308,517,6.39845261121857,19,14,1.35714285714286,0.574365175332527,2.70793036750484
Hacienda Heights,CA,4360,517,8.43326885880077,13,8,1.625,0.298165137614679,1.54738878143133
Urbandale,IA,4824,517,9.33075435203095,7,6,1.16666666666667,0.145107794361526,1.1605415860735
Forestville,MD,4425,517,8.55899419729207,14,5,2.8,0.31638418079096,0.967117988394584
Laguna Seca,TX,5988,516,11.6046511627907,77,15,5.13333333333333,1.28590514362057,2.90697674418605
Creve Coeur,MO,3764,516,7.29457364341085,14,7,2,0.371944739638682,1.35658914728682
Council Bluffs,IA,4543,515,8.82135922330097,37,10,3.7,0.814439797490645,1.94174757281553
Oak Park,IL,4172,515,8.10097087378641,147,8,18.375,3.52348993288591,1.55339805825243
Rogers,AR,3793,515,7.36504854368932,9,7,1.28571428571429,0.237279198523596,1.35922330097087
Elkhart,IN,4761,514,9.26264591439689,12,10,1.2,0.252047889098929,1.94552529182879
Westland,MI,7870,513,15.3411306042885,24,15,1.6,0.304955527318933,2.92397660818713
Prairieville,LA,4544,513,8.85769980506823,12,10,1.2,0.264084507042253,1.94931773879142
Jefferson City,MO,6017,512,11.751953125,17,12,1.41666666666667,0.282532823666279,2.34375
West Jordan,UT,5769,512,11.267578125,17,11,1.54545454545455,0.294678453804819,2.1484375
Burleson,TX,4131,512,8.068359375,19,9,2.11111111111111,0.459937061244251,1.7578125
Kenosha,WI,6066,512,11.84765625,7,5,1.4,0.115397296406199,0.9765625
Kentwood,MI,4551,509,8.94106090373281,17,14,1.21428571428571,0.3735442759833,2.75049115913556
Ferndale,MI,3268,509,6.42043222003929,11,7,1.57142857142857,0.336597307221542,1.37524557956778
Willowbrook,CA,3289,509,6.46168958742633,5,5,1,0.152021891152326,0.982318271119843
Malden,MA,6389,508,12.5767716535433,44,22,2,0.688683675066521,4.33070866141732
Parole,MD,2842,508,5.59448818897638,21,10,2.1,0.738916256157635,1.96850393700787
Glenvar Heights,FL,2605,508,5.12795275590551,13,9,1.44444444444444,0.499040307101727,1.77165354330709
Pawtucket,RI,5670,507,11.1834319526627,51,23,2.21739130434783,0.899470899470899,4.53648915187377
Burnsville,MN,4126,507,8.13806706114398,14,10,1.4,0.339311682016481,1.9723865877712
Kingsville,TX,8582,507,16.9270216962525,35,10,3.5,0.407830342577488,1.9723865877712
Richmond,KY,5869,506,11.598814229249,16,8,2,0.272618844777645,1.58102766798419
Kettering,OH,4758,505,9.42178217821782,20,12,1.66666666666667,0.420344682639765,2.37623762376238
Blackwood,NJ,6667,505,13.2019801980198,11,9,1.22222222222222,0.164991750412479,1.78217821782178
Elkridge,MD,4853,503,9.64811133200795,33,11,3,0.679991757675665,2.18687872763419
Ithaca,NY,4981,501,9.94211576846307,26,19,1.36842105263158,0.521983537442281,3.79241516966068
Harrison,NY,3649,501,7.28343313373254,22,16,1.375,0.602904905453549,3.1936127744511
Harrison,NJ,2529,501,5.04790419161677,18,9,2,0.711743772241993,1.79640718562874
Los Gatos,CA,4034,500,8.068,40,18,2.22222222222222,0.991571641051066,3.6
Dearborn,MI,6102,500,12.204,19,11,1.72727272727273,0.311373320222878,2.2
Waterloo,IA,4832,500,9.664,22,10,2.2,0.455298013245033,2
Pleasant Hill,CA,2384,499,4.77755511022044,5,5,1,0.209731543624161,1.00200400801603
Maple Grove,MN,3357,499,6.72745490981964,19,4,4.75,0.565981531128984,0.801603206412825
Norco,CA,2826,498,5.67469879518072,16,14,1.14285714285714,0.56617126680821,2.81124497991968
Mandeville,LA,4106,498,8.24497991967871,24,13,1.84615384615385,0.584510472479299,2.61044176706827
Cuyahoga Falls,OH,4179,498,8.39156626506024,16,12,1.33333333333333,0.382866714525006,2.40963855421687
Mifflin,PA,6075,498,12.1987951807229,16,11,1.45454545454545,0.263374485596708,2.20883534136546
Cloverleaf,TX,3153,498,6.33132530120482,6,6,1,0.190294957183635,1.20481927710843
North DeLand,FL,4029,497,8.10663983903421,39,15,2.6,0.967982129560685,3.01810865191147
Missouri City,TX,6581,496,13.2681451612903,48,20,2.4,0.72937243580003,4.03225806451613
Auburn,WA,3731,496,7.52217741935484,23,13,1.76923076923077,0.61645671401769,2.62096774193548
Chillum,MD,4496,496,9.06451612903226,9,8,1.125,0.20017793594306,1.61290322580645
Texas City,TX,3527,496,7.11088709677419,9,7,1.28571428571429,0.255174369152254,1.41129032258065
Doctor Phillips,FL,2547,495,5.14545454545455,35,13,2.69230769230769,1.37416568511975,2.62626262626263
Everett,MA,4886,495,9.87070707070707,18,12,1.5,0.368399508800655,2.42424242424242
Scranton,PA,4428,495,8.94545454545455,18,12,1.5,0.40650406504065,2.42424242424242
Turnersville,NJ,3753,495,7.58181818181818,20,12,1.66666666666667,0.532907007727152,2.42424242424242
Hershey,PA,2597,495,5.24646464646465,17,9,1.88888888888889,0.6546014632268,1.81818181818182
South Jordan,UT,3492,494,7.06882591093117,16,12,1.33333333333333,0.458190148911798,2.42914979757085
Fort Smith,AR,5994,494,12.1336032388664,14,9,1.55555555555556,0.233566900233567,1.82186234817814
Gary,IN,4723,493,9.58012170385396,35,13,2.69230769230769,0.741054414567013,2.6369168356998
Denair,CA,7411,493,15.0324543610548,53,11,4.81818181818182,0.7151531507219,2.23123732251521
Rock Hill,SC,3592,493,7.28600405679513,7,6,1.16666666666667,0.194877505567929,1.21703853955375
Portsmouth,NH,3695,492,7.51016260162602,11,10,1.1,0.297699594046008,2.03252032520325
Lannon,WI,2855,492,5.80284552845528,7,6,1.16666666666667,0.245183887915937,1.21951219512195
Perris,CA,4585,491,9.33808553971487,9,6,1.5,0.19629225736096,1.22199592668024
Lady Lake,FL,2925,490,5.96938775510204,14,6,2.33333333333333,0.478632478632479,1.22448979591837
Duck,NC,3887,489,7.94887525562372,9,6,1.5,0.23154103421662,1.22699386503067
Waukesha,WI,4929,488,10.1004098360656,12,8,1.5,0.243457090687766,1.63934426229508
Tulare,CA,4181,488,8.56762295081967,9,6,1.5,0.215259507294906,1.22950819672131
Decatur,AL,4141,487,8.50308008213552,16,8,2,0.386380101424777,1.64271047227926
Buford,GA,2978,487,6.11498973305955,8,6,1.33333333333333,0.268636668905306,1.23203285420945
Boardman,OH,5395,486,11.1008230452675,20,16,1.25,0.370713623725672,3.29218106995885
Kokomo,IN,5505,486,11.3271604938272,10,10,1,0.181653042688465,2.05761316872428
Pickerington,OH,5208,486,10.716049382716,14,8,1.75,0.268817204301075,1.64609053497942
Shelby,MI,3995,486,8.2201646090535,5,5,1,0.125156445556946,1.02880658436214
Richfield,MN,4190,485,8.63917525773196,22,13,1.69230769230769,0.525059665871122,2.68041237113402
Plainfield,IN,4757,485,9.80824742268041,15,8,1.875,0.315324784528064,1.64948453608247
Clermont,FL,5236,483,10.8405797101449,20,12,1.66666666666667,0.381970970206264,2.48447204968944
Rosenberg,TX,4790,483,9.91718426501035,13,11,1.18181818181818,0.271398747390397,2.27743271221532
Tuckahoe,VA,4659,483,9.64596273291926,12,10,1.2,0.25756600128783,2.0703933747412
Lake Erie Beach,NY,3273,482,6.79045643153527,17,12,1.41666666666667,0.51940116101436,2.4896265560166
Perrysburg,OH,3409,482,7.07261410788382,15,10,1.5,0.440011733646231,2.0746887966805
White Marsh,MD,2325,482,4.82365145228216,6,2,3,0.258064516129032,0.4149377593361
Centreville,VA,4356,481,9.05613305613306,19,15,1.26666666666667,0.436179981634527,3.11850311850312
West Orange,NJ,5410,481,11.2474012474012,26,13,2,0.480591497227357,2.7027027027027
Cleveland,TN,4680,481,9.72972972972973,14,11,1.27272727272727,0.299145299145299,2.28690228690229
South Whittier,CA,3952,481,8.21621621621622,11,9,1.22222222222222,0.27834008097166,1.87110187110187
Dana,NC,4324,481,8.98960498960499,22,8,2.75,0.508788159111933,1.66320166320166
Winter Haven,FL,3842,481,7.98752598752599,7,6,1.16666666666667,0.182196772514315,1.24740124740125
Arbutus,MD,2224,479,4.64300626304802,9,9,1,0.404676258992806,1.87891440501044
Paradise Valley,AZ,2332,479,4.86847599164927,28,9,3.11111111111111,1.20068610634648,1.87891440501044
New Albany,IN,5240,478,10.9623430962343,56,15,3.73333333333333,1.06870229007634,3.13807531380753
Brockton,MA,8804,478,18.418410041841,58,12,4.83333333333333,0.658791458427987,2.51046025104602
Leesburg,VA,3761,478,7.86820083682008,14,11,1.27272727272727,0.372241425152885,2.30125523012552
Bellevue,PA,5567,477,11.6708595387841,19,16,1.1875,0.341296928327645,3.35429769392034
Red Hill,SC,5806,477,12.1719077568134,20,15,1.33333333333333,0.34447123665174,3.14465408805031
Pittsfield,MI,3462,477,7.25786163522013,42,14,3,1.21317157712305,2.93501048218029
Derby,MI,4014,477,8.41509433962264,23,11,2.09090909090909,0.57299451918286,2.30607966457023
Brentwood,CA,3802,477,7.9706498951782,13,10,1.3,0.341925302472383,2.09643605870021
Elmhurst,IL,2638,476,5.54201680672269,21,13,1.61538461538462,0.796057619408643,2.73109243697479
Westfield,IN,3419,476,7.1827731092437,9,8,1.125,0.26323486399532,1.68067226890756
San Jose,NM,2075,476,4.35924369747899,25,6,4.16666666666667,1.20481927710843,1.26050420168067
Terrytown,LA,4355,476,9.14915966386555,12,6,2,0.275545350172216,1.26050420168067
Puyallup,WA,3673,475,7.73263157894737,22,12,1.83333333333333,0.598965423359652,2.52631578947368
Short Pump,VA,2990,475,6.29473684210526,17,11,1.54545454545455,0.568561872909699,2.31578947368421
Glenview,IL,3942,475,8.29894736842105,18,10,1.8,0.45662100456621,2.10526315789474
Roanoke,TX,2252,475,4.74105263157895,4,4,1,0.177619893428064,0.842105263157895
Taylor,MI,4531,475,9.53894736842105,5,4,1.25,0.110350915912602,0.842105263157895
Shoreline,WA,4781,474,10.0864978902954,91,29,3.13793103448276,1.90336749633968,6.11814345991561
Carrollton,GA,8119,474,17.1286919831224,22,19,1.15789473684211,0.270969331198423,4.0084388185654
Colonie,NY,2965,474,6.25527426160338,9,7,1.28571428571429,0.3035413153457,1.47679324894515
Bothell,WA,3072,473,6.49471458773784,53,28,1.89285714285714,1.72526041666667,5.91966173361522
Alexandria,LA,5111,472,10.8283898305085,24,7,3.42857142857143,0.469575425552729,1.48305084745763
Beachwood,OH,3310,472,7.01271186440678,12,7,1.71428571428571,0.362537764350453,1.48305084745763
Sedona,AZ,1691,472,3.58262711864407,13,7,1.85714285714286,0.768775872264932,1.48305084745763
Lester,PA,2678,472,5.67372881355932,8,5,1.6,0.298730395817774,1.05932203389831
Glen Burnie,MD,4496,470,9.56595744680851,13,9,1.44444444444444,0.28914590747331,1.91489361702128
Bayonne,NJ,6280,468,13.4188034188034,38,29,1.31034482758621,0.605095541401274,6.1965811965812
